indicador,ano,nivel_territorial,codigo_localidade,localidade,variavel,unidade,valor,classificacao,categoria
Distribuição por faixas de renda,2022,Município,2509503,Montadas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1776,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2509602,Monte Horebe (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1102,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2509701,Monteiro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,9533,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2509800,Mulungu (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,2794,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2509909,Natuba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,2502,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510006,Nazarezinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1854,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510105,Nova Floresta (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,2751,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510204,Nova Olinda (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1772,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510303,Nova Palmeira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1221,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510402,Olho d'Água (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1379,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510501,Olivedos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1037,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510600,Ouro Velho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,914,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510659,Parari (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,447,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510709,Passagem (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,818,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510808,Patos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,26907,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2510907,Paulista (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,3302,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511004,Pedra Branca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1004,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511103,Pedra Lavrada (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,2128,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511202,Pedras de Fogo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,9640,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511301,Piancó (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,5015,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511400,Picuí (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,5104,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511509,Pilar (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,3484,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511608,Pilões (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,2182,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511707,Pilõezinhos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1591,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511806,Pirpirituba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,2597,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2511905,Pitimbu (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,5532,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512002,Pocinhos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4980,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512036,Poço Dantas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1066,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512077,Poço de José de Moura (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1150,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512101,Pombal (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,9174,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512200,Prata (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1323,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512309,Princesa Isabel (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,6461,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512408,Puxinanã (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4911,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512507,Queimadas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,16749,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512606,Quixaba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,614,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512705,Remígio (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,5025,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
Distribuição por faixas de renda,2022,Município,2512721,Pedro Régis (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1557,Classes de rendimento nominal mensal domiciliar per capita,Mais de 1/4 a 1/2 salário mínimo
